pattern,agent_id,agent,day,shift_id,start,end,paid_hours,on_phone_intervals,break_intervals,overnight
weekday_extended,28,AGT-029,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,39,AGT-040,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,44,AGT-045,Wed,Wed_FT8_0900,09:00,17:30,8.0,30,4,False
weekday_extended,13,AGT-014,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,19,AGT-020,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,22,AGT-023,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,29,AGT-030,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,30,AGT-031,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,38,AGT-039,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,47,AGT-048,Wed,Wed_FT8_0930,09:30,18:00,8.0,30,4,False
weekday_extended,6,AGT-007,Wed,Wed_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,8,AGT-009,Wed,Wed_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,25,AGT-026,Wed,Wed_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,45,AGT-046,Wed,Wed_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,46,AGT-047,Wed,Wed_FT8_1000,10:00,18:30,8.0,30,4,False
weekday_extended,0,AGT-001,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,3,AGT-004,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,18,AGT-019,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,23,AGT-024,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,26,AGT-027,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,32,AGT-033,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,35,AGT-036,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,37,AGT-038,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,40,AGT-041,Wed,Wed_FT8_1030,10:30,19:00,8.0,30,4,False
weekday_extended,57,AGT-058,Wed,Wed_PT6_1230,12:30,19:00,6.0,22,4,False
weekday_extended,61,AGT-062,Wed,Wed_PT6_1230,12:30,19:00,6.0,22,4,False
