pattern,agent_id,agent,day,shift_id,start,end,paid_hours,on_phone_intervals,break_intervals,overnight
continuous_247,25,AGT-026,Sat,Sat_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,26,AGT-027,Sat,Sat_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,30,AGT-031,Sat,Sat_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,35,AGT-036,Sat,Sat_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,101,AGT-102,Sat,Sat_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,19,AGT-020,Sat,Sat_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,44,AGT-045,Sat,Sat_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,6,AGT-007,Sat,Sat_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,39,AGT-040,Sat,Sat_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,1,AGT-002,Sun,Sun_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,4,AGT-005,Sun,Sun_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,73,AGT-074,Sun,Sun_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,83,AGT-084,Sun,Sun_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,100,AGT-101,Sun,Sun_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,9,AGT-010,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,15,AGT-016,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,16,AGT-017,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,32,AGT-033,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,34,AGT-035,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,51,AGT-052,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,68,AGT-069,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,72,AGT-073,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,82,AGT-083,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,93,AGT-094,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,102,AGT-103,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,109,AGT-110,Sun,Sun_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,12,AGT-013,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,20,AGT-021,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,24,AGT-025,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,28,AGT-029,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,37,AGT-038,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,41,AGT-042,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,97,AGT-098,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,106,AGT-107,Sun,Sun_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,113,AGT-114,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,116,AGT-117,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,119,AGT-120,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,130,AGT-131,Sun,Sun_PT4_0700,07:00,11:00,4.0,15,1,False
continuous_247,131,AGT-132,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,133,AGT-134,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,136,AGT-137,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,141,AGT-142,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,143,AGT-144,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,146,AGT-147,Sun,Sun_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,14,AGT-015,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,23,AGT-024,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,43,AGT-044,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,48,AGT-049,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,70,AGT-071,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,76,AGT-077,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,77,AGT-078,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,89,AGT-090,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,90,AGT-091,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,95,AGT-096,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,105,AGT-106,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,107,AGT-108,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,112,AGT-113,Sun,Sun_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,134,AGT-135,Sun,Sun_PT4_0900,09:00,13:00,4.0,15,1,False
continuous_247,3,AGT-004,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,11,AGT-012,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,13,AGT-014,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,18,AGT-019,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,25,AGT-026,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,38,AGT-039,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,40,AGT-041,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,64,AGT-065,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,66,AGT-067,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,81,AGT-082,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,110,AGT-111,Sun,Sun_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,8,AGT-009,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,27,AGT-028,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,56,AGT-057,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,57,AGT-058,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,80,AGT-081,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,86,AGT-087,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,92,AGT-093,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,108,AGT-109,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,111,AGT-112,Sun,Sun_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,127,AGT-128,Sun,Sun_PT6_1300,13:00,19:30,6.0,22,4,False
continuous_247,19,AGT-020,Sun,Sun_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,31,AGT-032,Sun,Sun_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,87,AGT-088,Sun,Sun_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,94,AGT-095,Sun,Sun_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,35,AGT-036,Sun,Sun_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,46,AGT-047,Sun,Sun_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,49,AGT-050,Sun,Sun_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,58,AGT-059,Sun,Sun_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,29,AGT-030,Thu,Thu_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,31,AGT-032,Thu,Thu_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,75,AGT-076,Thu,Thu_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,106,AGT-107,Thu,Thu_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,8,AGT-009,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,11,AGT-012,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,23,AGT-024,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,25,AGT-026,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,33,AGT-034,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,37,AGT-038,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,48,AGT-049,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,64,AGT-065,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,69,AGT-070,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,77,AGT-078,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,92,AGT-093,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,104,AGT-105,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,105,AGT-106,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,111,AGT-112,Thu,Thu_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,130,AGT-131,Thu,Thu_PT6_0400,04:00,10:30,6.0,22,4,True
continuous_247,46,AGT-047,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,50,AGT-051,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,55,AGT-056,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,59,AGT-060,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,61,AGT-062,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,67,AGT-068,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,70,AGT-071,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,71,AGT-072,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,87,AGT-088,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,100,AGT-101,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,109,AGT-110,Thu,Thu_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,113,AGT-114,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,114,AGT-115,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,118,AGT-119,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,119,AGT-120,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,121,AGT-122,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,126,AGT-127,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,129,AGT-130,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,132,AGT-133,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,134,AGT-135,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,137,AGT-138,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,139,AGT-140,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,140,AGT-141,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,141,AGT-142,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,142,AGT-143,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,143,AGT-144,Thu,Thu_PT4_0700,07:00,11:00,4.0,15,1,False
continuous_247,144,AGT-145,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,145,AGT-146,Thu,Thu_PT4_0700,07:00,11:00,4.0,15,1,False
continuous_247,147,AGT-148,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,149,AGT-150,Thu,Thu_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,10,AGT-011,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,20,AGT-021,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,21,AGT-022,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,30,AGT-031,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,40,AGT-041,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,44,AGT-045,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,58,AGT-059,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,62,AGT-063,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,65,AGT-066,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,66,AGT-067,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,81,AGT-082,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,98,AGT-099,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,99,AGT-100,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,101,AGT-102,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,102,AGT-103,Thu,Thu_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,0,AGT-001,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,2,AGT-003,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,24,AGT-025,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,26,AGT-027,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,41,AGT-042,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,53,AGT-054,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,73,AGT-074,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,74,AGT-075,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,76,AGT-077,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,82,AGT-083,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,91,AGT-092,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,93,AGT-094,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,94,AGT-095,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,97,AGT-098,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,103,AGT-104,Thu,Thu_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,22,AGT-023,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,38,AGT-039,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,45,AGT-046,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,51,AGT-052,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,52,AGT-053,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,60,AGT-061,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,68,AGT-069,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,79,AGT-080,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,80,AGT-081,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,85,AGT-086,Thu,Thu_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,5,AGT-006,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,9,AGT-010,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,27,AGT-028,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,39,AGT-040,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,54,AGT-055,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,72,AGT-073,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,83,AGT-084,Thu,Thu_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,125,AGT-126,Thu,Thu_PT6_1500,15:00,21:30,6.0,22,4,False
continuous_247,107,AGT-108,Thu,Thu_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,42,AGT-043,Thu,Thu_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,63,AGT-064,Thu,Thu_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,78,AGT-079,Thu,Thu_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,12,AGT-013,Tue,Tue_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,19,AGT-020,Tue,Tue_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,63,AGT-064,Tue,Tue_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,94,AGT-095,Tue,Tue_FT8_0000,00:00,08:30,8.0,30,4,True
continuous_247,2,AGT-003,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,3,AGT-004,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,7,AGT-008,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,13,AGT-014,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,35,AGT-036,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,41,AGT-042,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,53,AGT-054,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,58,AGT-059,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,70,AGT-071,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,78,AGT-079,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,80,AGT-081,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,86,AGT-087,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,88,AGT-089,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,98,AGT-099,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,107,AGT-108,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,112,AGT-113,Tue,Tue_FT8_0400,04:00,12:30,8.0,30,4,True
continuous_247,1,AGT-002,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,15,AGT-016,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,16,AGT-017,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,34,AGT-035,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,51,AGT-052,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,68,AGT-069,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,72,AGT-073,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,95,AGT-096,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,104,AGT-105,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,109,AGT-110,Tue,Tue_FT8_0700,07:00,15:30,8.0,30,4,False
continuous_247,113,AGT-114,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,114,AGT-115,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,115,AGT-116,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,116,AGT-117,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,118,AGT-119,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,120,AGT-121,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,121,AGT-122,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,123,AGT-124,Tue,Tue_PT4_0700,07:00,11:00,4.0,15,1,False
continuous_247,125,AGT-126,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,126,AGT-127,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,127,AGT-128,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,131,AGT-132,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,133,AGT-134,Tue,Tue_PT4_0700,07:00,11:00,4.0,15,1,False
continuous_247,134,AGT-135,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,135,AGT-136,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,138,AGT-139,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,139,AGT-140,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,140,AGT-141,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,142,AGT-143,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,147,AGT-148,Tue,Tue_PT6_0700,07:00,13:30,6.0,22,4,False
continuous_247,11,AGT-012,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,30,AGT-031,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,36,AGT-037,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,42,AGT-043,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,47,AGT-048,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,52,AGT-053,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,56,AGT-057,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,62,AGT-063,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,65,AGT-066,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,66,AGT-067,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,67,AGT-068,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,69,AGT-070,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,77,AGT-078,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,85,AGT-086,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,91,AGT-092,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,102,AGT-103,Tue,Tue_FT8_0900,09:00,17:30,8.0,30,4,False
continuous_247,124,AGT-125,Tue,Tue_PT6_0900,09:00,15:30,6.0,22,4,False
continuous_247,129,AGT-130,Tue,Tue_PT4_0900,09:00,13:00,4.0,15,1,False
continuous_247,137,AGT-138,Tue,Tue_PT4_0900,09:00,13:00,4.0,15,1,False
continuous_247,6,AGT-007,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,17,AGT-018,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,28,AGT-029,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,57,AGT-058,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,59,AGT-060,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,60,AGT-061,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,64,AGT-065,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,75,AGT-076,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,76,AGT-077,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,82,AGT-083,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,97,AGT-098,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,100,AGT-101,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,105,AGT-106,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,106,AGT-107,Tue,Tue_FT8_1100,11:00,19:30,8.0,30,4,False
continuous_247,5,AGT-006,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,9,AGT-010,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,10,AGT-011,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,14,AGT-015,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,18,AGT-019,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,37,AGT-038,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,54,AGT-055,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,55,AGT-056,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,73,AGT-074,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,108,AGT-109,Tue,Tue_FT8_1300,13:00,21:30,8.0,30,4,False
continuous_247,143,AGT-144,Tue,Tue_PT6_1300,13:00,19:30,6.0,22,4,False
continuous_247,4,AGT-005,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,8,AGT-009,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,22,AGT-023,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,29,AGT-030,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,32,AGT-033,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,46,AGT-047,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,84,AGT-085,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,93,AGT-094,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,101,AGT-102,Tue,Tue_FT8_1500,15:00,23:30,8.0,30,4,False
continuous_247,31,AGT-032,Tue,Tue_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,49,AGT-050,Tue,Tue_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,71,AGT-072,Tue,Tue_FT8_1900,19:00,03:30,8.0,30,4,False
continuous_247,83,AGT-084,Tue,Tue_FT8_2100,21:00,05:30,8.0,30,4,False
continuous_247,39,AGT-040,Wed,Wed_FT8_0000,00:00,08:30,8.0,30,4,True
